playerid,name,position,teamid,teamname,teamabbr,points,pointschange,value,valueid,valuechangeamount,valuechangepercentage,valuechangedirection,status,starts,goals,assists,concedes,cleansheets,saves,pensmissed,redcards,weekpoints,highestvalue,lowestvalue,form,image,starmen,rating
90486,Erik Morán,MID,234,AEK Athens,AEK,0,0,5.1,0,0.050,0.9803921568627453,d,a,0,0,0,0,0,0,0,0,0,5.2,5.1,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/134713.png,0,0.00000
41823,Fabian Delph,MID,43,Manchester City,MNC,2,0,5.5,0,0.050,0.9049773755656108,d,a,1,0,0,0,0,0,0,0,0,5.6,5.5,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/53097.png,0,0.00000
116643,Fabinho,MID,14,Liverpool,LIV,2,0,6.0,0,0.025,0.42016806722689076,d,a,0,0,0,0,0,0,0,0,0,6.0,6.0,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/245348.png,0,0.00000
201379,Fabián,MID,459,Napoli,NAP,4,0,5.1,0,0.025,0.49504950495049505,d,a,2,0,0,0,0,0,0,0,0,5.1,5.1,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/375571.png,0,0.00000
223255,Federico Valverde,MID,186,Real Madrid,RMD,0,0,5.2,0,0.050,0.9615384615384616,d,a,0,0,0,0,0,0,0,0,0,5.3,5.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/397869.png,0,0.00000
220781,Federico Varela,MID,201,FC Porto,FCP,0,0,5.5,0,0.050,0.9090909090909092,d,a,0,0,0,0,0,0,0,0,0,5.6,5.5,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
27789,Fernandinho,MID,43,Manchester City,MNC,4,0,6.0,0,0.025,0.42016806722689076,d,a,2,0,0,0,0,0,0,0,0,6.0,6.0,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/19655.png,0,0.00000
52538,Fernando,MID,208,Galatasaray,GAL,4,0,5.6,0,0.025,0.45045045045045046,d,a,2,0,0,0,0,0,0,0,0,5.6,5.6,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/56484.png,0,0.00000
200878,Filip Krovinovic,MID,251,Benfica,BEN,0,0,5.2,0,0.050,0.9615384615384616,d,i,0,0,0,0,0,0,0,0,0,5.3,5.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/279585.png,0,0.00000
210159,Florian Grillitsch,MID,1902,TSG 1899 Hoffenheim,TSG,10,0,5.9,0,0.025,0.425531914893617,d,a,2,1,0,0,0,0,0,0,0,5.9,5.8,10,https://secure.cache.images.core.optasports.com/soccer/players/150x150/213124.png,0,0.00000
56864,Francis Coquelin,MID,191,Valencia CF,VAL,2,0,5.4,0,0.025,0.4608294930875576,d,a,1,0,0,0,0,0,0,0,0,5.5,5.4,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/63904.png,0,0.00000
28559,Franck Ribéry,MID,156,FC Bayern München,BAY,4,0,6.7,0,0.025,0.37593984962406013,d,a,2,0,0,0,0,0,0,0,0,6.7,6.7,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/547.png,0,0.00000
184028,Franco Cervi,MID,251,Benfica,BEN,3,0,5.8,0,0.025,0.43478260869565216,d,a,1,0,0,0,0,0,0,0,0,5.8,5.8,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/329724.png,0,0.00000
101582,Fred,MID,1,Manchester United,MNU,5,0,6.0,0,0.050,0.8333333333333334,d,a,1,0,1,0,0,0,0,0,0,6.1,6.0,5,https://secure.cache.images.core.optasports.com/soccer/players/150x150/195289.png,0,0.00000
209712,Frenkie de Jong,MID,215,Ajax,AJA,2,0,5.8,0,0.050,0.8583690987124464,d,a,1,0,0,0,0,0,0,0,0,5.9,5.8,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/404591.png,0,0.00000
131416,Gabriel,MID,251,Benfica,BEN,1,0,5.4,0,0.050,0.9216589861751152,d,i,0,0,0,0,0,0,0,0,0,5.5,5.4,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
153603,Gastón Pereiro,MID,204,PSV,PSV,4,0,6.4,0,0.025,0.3937007874015749,d,a,2,0,0,0,0,0,0,0,0,6.4,6.4,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/284215.png,0,0.00000
195774,Gedson Fernandes,MID,251,Benfica,BEN,7,0,5.6,0,0.050,0.8888888888888888,u,a,2,0,1,0,0,0,0,0,0,5.6,5.6,7,https://secure.cache.images.core.optasports.com/soccer/players/150x150/374837.png,0,0.00000
88754,Geoffrey Kondogbia,MID,191,Valencia CF,VAL,2,0,5.7,0,0.025,0.43668122270742366,d,a,1,0,0,0,0,0,0,0,0,5.8,5.7,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/152561.png,0,0.00000
168566,Georges-Kévin Nkoudou,MID,6,Tottenham Hotspur,TOT,0,0,5.2,0,0.050,0.9615384615384616,d,a,0,0,0,0,0,0,0,0,0,5.3,5.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/306873.png,0,0.00000
41733,Georginio Wijnaldum,MID,14,Liverpool,LIV,7,0,5.7,0,0.025,0.43668122270742366,d,a,2,0,1,0,0,0,0,0,0,5.8,5.7,7,https://secure.cache.images.core.optasports.com/soccer/players/150x150/8828.png,0,0.00000
105533,Giannis Gianniotas,MID,234,AEK Athens,AEK,1,0,5.2,0,0.050,0.9569377990430623,d,a,0,0,0,0,0,0,0,0,0,5.3,5.2,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/204850.png,0,0.00000
463479,Giannis-Foivos Botos,MID,234,AEK Athens,AEK,0,0,5.0,0,0.050,1,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/560643.png,0,0.00000
104199,Goran Causic,MID,214,Crvena Zvezda,RSB,4,0,5.3,0,0.025,0.4761904761904762,d,a,2,0,0,0,0,0,0,0,0,5.3,5.3,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/158208.png,0,0.00000
73494,Grzegorz Krychowiak,MID,271,Lokomotiv Moscow,LCM,4,0,5.4,0,0.025,0.4672897196261683,d,a,2,0,0,0,0,0,0,0,0,5.4,5.4,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/95786.png,0,0.00000
69600,Götze. M,MID,157,Borussia Dortmund,BVB,2,0,5.9,0,0.050,0.8438818565400845,d,d,1,0,0,0,0,0,0,0,0,6.0,5.9,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/85098.png,0,0.00000
124183,Hakim Ziyech,MID,215,Ajax,AJA,4,0,6.6,0,0.025,0.3816793893129771,d,a,2,0,0,0,0,0,0,0,0,6.6,6.6,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/255713.png,0,0.00000
157668,Harry Winks,MID,6,Tottenham Hotspur,TOT,3,0,5.5,0,0.025,0.45871559633027525,d,a,1,0,0,0,0,0,0,0,0,5.5,5.5,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/274470.png,0,0.00000
231961,Houssem Aouar,MID,143,Lyon,LYN,7,0,5.8,0,0.050,0.8583690987124464,u,a,2,0,1,0,0,0,0,0,0,5.8,5.8,7,https://secure.cache.images.core.optasports.com/soccer/players/150x150/419674.png,0,0.00000
43626,Håvard Nordtveit,MID,1902,TSG 1899 Hoffenheim,TSG,8,0,5.8,0,0.050,0.8695652173913043,d,i,1,1,0,0,0,0,0,0,0,5.8,5.7,8,https://secure.cache.images.core.optasports.com/soccer/players/150x150/16087.png,0,0.00000
102578,Héctor Herrera,MID,201,FC Porto,FCP,4,0,5.9,0,0.025,0.4273504273504274,d,a,2,0,0,0,0,0,0,0,0,5.9,5.9,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/85145.png,0,0.00000
27764,Igor Denisov,MID,271,Lokomotiv Moscow,LCM,3,0,5.4,0,0.025,0.4672897196261683,d,a,1,0,0,0,0,0,0,0,0,5.4,5.4,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/6868.png,0,0.00000
59859,Ilkay Gündogan,MID,43,Manchester City,MNC,4,0,5.9,0,0.025,0.4273504273504274,d,a,2,0,0,0,0,0,0,0,0,5.9,5.9,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/69050.png,0,0.00000
197389,Ilzat Akhmetov,MID,1340,CSKA Moscow,CSK,3,0,5.4,0,0.025,0.4672897196261683,d,a,1,0,0,0,0,0,0,0,0,5.4,5.4,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/350985.png,0,0.00000
80209,Isco,MID,186,Real Madrid,RMD,8,0,7.5,0,0.050,0.6711409395973155,d,i,1,1,0,0,0,0,0,0,0,7.5,7.4,8,https://secure.cache.images.core.optasports.com/soccer/players/150x150/103164.png,0,0.00000
430848,Ivan Ilic,MID,214,Crvena Zvezda,RSB,0,0,5.1,0,0.050,0.9803921568627453,d,a,0,0,0,0,0,0,0,0,0,5.2,5.1,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
231220,Ivan Oblyakov,MID,1340,CSKA Moscow,CSK,4,0,5.4,0,0.025,0.4672897196261683,d,a,2,0,0,0,0,0,0,0,0,5.4,5.4,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/451193.png,0,0.00000
45034,Ivan Perisic,MID,127,Internazionale,INT,4,0,7.4,0,0.025,0.34013605442176875,d,a,2,0,0,0,0,0,0,0,0,7.4,7.4,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/13756.png,0,0.00000
34703,Ivan Rakitic,MID,178,Barcelona,FCB,13,0,7.1,0,0.100,1.4184397163120568,u,a,2,1,1,0,0,0,0,0,0,7.1,6.9,13,https://secure.cache.images.core.optasports.com/soccer/players/150x150/11354.png,0,0.00000
68573,Ivan Tomecak,MID,413,Club Brugge,BRU,0,0,5.0,0,0.050,1,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/76543.png,0,0.00000
179458,Jacob Bruun Larsen,MID,157,Borussia Dortmund,BVB,10,0,5.2,0,0.150,2.8846153846153846,u,a,0,1,1,0,0,0,0,0,0,5.2,5.1,10,https://secure.cache.images.core.optasports.com/soccer/players/150x150/379837.png,0,0.00000
209243,Jadon Sancho,MID,157,Borussia Dortmund,BVB,7,0,5.9,0,0.050,0.8438818565400845,u,a,2,0,1,0,0,0,0,0,0,5.9,5.9,7,https://secure.cache.images.core.optasports.com/soccer/players/150x150/453120.png,0,0.00000
434752,Jaka Bijol,MID,1340,CSKA Moscow,CSK,4,0,5.3,0,0.025,0.4761904761904762,d,a,2,0,0,0,0,0,0,0,0,5.3,5.3,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/490537.png,0,0.00000
60025,James Rodríguez,MID,156,FC Bayern München,BAY,6,0,7.4,0,0.025,0.3367003367003367,d,a,1,0,1,0,0,0,0,0,0,7.5,7.4,6,https://secure.cache.images.core.optasports.com/soccer/players/150x150/72408.png,0,0.00000
102730,Jan Kopic,MID,2703,Viktoria Plzen,VIK,2,0,5.4,0,0.050,0.9216589861751152,d,a,1,0,0,0,0,0,0,0,0,5.5,5.4,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/86526.png,0,0.00000
68989,Jan Kovarik,MID,2703,Viktoria Plzen,VIK,4,0,5.3,0,0.025,0.4761904761904762,d,a,2,0,0,0,0,0,0,0,0,5.3,5.3,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/48785.png,0,0.00000
37793,Javi Martínez,MID,156,FC Bayern München,BAY,4,0,5.7,0,0.025,0.4424778761061947,d,a,2,0,0,0,0,0,0,0,0,5.7,5.7,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/4470.png,0,0.00000
54782,Javier Pastore,MID,121,Roma,ROM,0,0,6.2,0,0.050,0.8064516129032258,d,i,0,0,0,0,0,0,0,0,0,6.3,6.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/17757.png,0,0.00000
174908,Jean Eudes Aholou,MID,146,Monaco,MON,4,0,5.8,0,0.025,0.43478260869565216,d,a,2,0,0,0,0,0,0,0,0,5.8,5.8,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/193378.png,0,0.00000
115816,Jean-Pierre Nsame,MID,1963,Young Boys,BSC,1,0,5.0,0,0.050,0.9950248756218906,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/241557.png,0,0.00000
18659,Jefferson Farfán,MID,271,Lokomotiv Moscow,LCM,2,0,5.7,0,0.050,0.8733624454148473,d,a,1,0,0,0,0,0,0,0,0,5.8,5.7,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/2402.png,0,0.00000
109322,Jesse Lingard,MID,1,Manchester United,MNU,0,0,6.5,0,0.050,0.7692307692307693,d,i,0,0,0,0,0,0,0,0,0,6.6,6.5,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/220119.png,0,0.00000
96432,Jesús Manuel Corona,MID,201,FC Porto,FCP,3,0,6.1,0,0.025,0.4132231404958678,d,a,1,0,0,0,0,0,0,0,0,6.1,6.1,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/141078.png,0,0.00000
91025,Johannes Geis,MID,167,FC Schalke 04,SCH,0,0,5.1,0,0.050,0.9803921568627453,d,d,0,0,0,0,0,0,0,0,0,5.2,5.1,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/163804.png,0,0.00000
213967,Jonathan Mexique,MID,146,Monaco,MON,0,0,5.0,0,0.050,1,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
107641,Jordan Ferri,MID,143,Lyon,LYN,0,0,5.1,0,0.050,0.9803921568627453,d,a,0,0,0,0,0,0,0,0,0,5.2,5.1,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/161112.png,0,0.00000
56979,Jordan Henderson,MID,14,Liverpool,LIV,3,0,6.0,0,0.025,0.42016806722689076,d,a,1,0,0,0,0,0,0,0,0,6.0,6.0,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/48010.png,0,0.00000
165894,Jorrit Hendrix,MID,204,PSV,PSV,4,0,6.0,0,0.025,0.42016806722689076,d,a,2,0,0,0,0,0,0,0,0,6.0,6.0,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/215544.png,0,0.00000
428399,João Félix,MID,251,Benfica,BEN,0,0,5.3,0,0.050,0.9433962264150945,d,i,0,0,0,0,0,0,0,0,0,5.4,5.3,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/459986.png,0,0.00000
109788,João Mário,MID,127,Internazionale,INT,0,0,5.7,0,0.050,0.8771929824561403,d,a,0,0,0,0,0,0,0,0,0,5.8,5.7,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/217198.png,0,0.00000
66733,Juan Cuadrado,MID,128,Juventus,JUV,5,0,6.3,0,0.050,0.7936507936507938,u,a,1,0,1,0,0,0,0,0,0,6.3,6.3,5,https://secure.cache.images.core.optasports.com/soccer/players/150x150/61414.png,0,0.00000
43670,Juan Mata,MID,1,Manchester United,MNU,1,0,6.3,0,0.050,0.7905138339920948,d,a,0,0,0,0,0,0,0,0,0,6.4,6.3,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/19106.png,0,0.00000
92985,Julian Draxler,MID,149,Paris Saint-Germain,PSG,2,0,6.5,0,0.025,0.3875968992248062,d,a,0,0,0,0,0,0,0,0,0,6.5,6.5,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/170341.png,0,0.00000
179411,Julian Weigl,MID,157,Borussia Dortmund,BVB,3,0,5.6,0,0.025,0.45045045045045046,d,a,1,0,0,0,0,0,0,0,0,5.6,5.6,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/259488.png,0,0.00000
118890,Kerem Demirbay,MID,1902,TSG 1899 Hoffenheim,TSG,6,0,5.9,0,0.050,0.8438818565400845,u,a,1,0,1,0,0,0,0,0,0,5.9,5.9,6,https://secure.cache.images.core.optasports.com/soccer/players/150x150/252721.png,0,0.00000
61366,Kevin De Bruyne,MID,43,Manchester City,MNC,0,0,7.5,0,0.050,0.6666666666666667,d,i,0,0,0,0,0,0,0,0,0,7.6,7.5,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/78532.png,0,0.00000
60432,Kevin Vogt,MID,1902,TSG 1899 Hoffenheim,TSG,2,0,5.6,0,0.050,0.8888888888888888,d,a,1,0,0,0,0,0,0,0,0,5.7,5.6,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/74231.png,0,0.00000
240890,Khetag Khosonov,MID,1340,CSKA Moscow,CSK,0,0,5.1,0,0.050,0.9803921568627453,d,i,0,0,0,0,0,0,0,0,0,5.2,5.1,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/420112.png,0,0.00000
129508,Kingsley Coman,MID,156,FC Bayern München,BAY,0,0,6.5,0,0.050,0.7692307692307693,d,i,0,0,0,0,0,0,0,0,0,6.6,6.5,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/265385.png,0,0.00000
77390,Koke,MID,175,Atlético de Madrid,ATM,13,0,7.1,0,0.100,1.4184397163120568,u,a,2,1,1,0,0,0,0,0,0,7.1,6.9,13,https://secure.cache.images.core.optasports.com/soccer/players/150x150/152879.png,0,0.00000
218376,Konstantin Kuchaev,MID,1340,CSKA Moscow,CSK,0,0,5.3,0,0.050,0.9433962264150945,d,i,0,0,0,0,0,0,0,0,0,5.4,5.3,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/420110.png,0,0.00000
227758,Konstantinos Galanopoulos,MID,234,AEK Athens,AEK,4,0,5.3,0,0.025,0.4761904761904762,d,a,2,0,0,0,0,0,0,0,0,5.3,5.3,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/428255.png,0,0.00000
234241,Kristijan Bistrovic,MID,1340,CSKA Moscow,CSK,0,0,5.3,0,0.050,0.9433962264150945,d,d,0,0,0,0,0,0,0,0,0,5.4,5.3,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/406511.png,0,0.00000
249956,Krépin Diatta,MID,413,Club Brugge,BRU,0,0,5.3,0,0.050,0.9433962264150945,d,a,0,0,0,0,0,0,0,0,0,5.4,5.3,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/476968.png,0,0.00000
49485,Kwadwo Asamoah,MID,127,Internazionale,INT,7,0,5.4,0,0.025,0.4608294930875576,d,a,2,0,1,0,0,0,0,0,0,5.5,5.4,7,https://secure.cache.images.core.optasports.com/soccer/players/150x150/21416.png,0,0.00000
20468,Lass Diarra,MID,149,Paris Saint-Germain,PSG,0,0,5.3,0,0.050,0.9433962264150945,d,a,0,0,0,0,0,0,0,0,0,5.4,5.3,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/2384.png,0,0.00000
19891,Lasse Schöne,MID,215,Ajax,AJA,4,0,6.1,0,0.025,0.4132231404958678,d,a,2,0,0,0,0,0,0,0,0,6.1,6.1,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/17366.png,0,0.00000
119090,Leon Goretzka,MID,156,FC Bayern München,BAY,1,0,6.4,0,0.050,0.7782101167315176,d,d,0,0,0,0,0,0,0,0,0,6.5,6.4,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/213637.png,0,0.00000
116700,Leonardo Bertone,MID,1963,Young Boys,BSC,2,0,5.3,0,0.025,0.4694835680751174,d,a,1,0,0,0,0,0,0,0,0,5.4,5.3,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/245612.png,0,0.00000
96601,Leonardo Bittencourt,MID,1902,TSG 1899 Hoffenheim,TSG,6,0,6.0,0,0.025,0.4149377593360996,d,a,1,0,1,0,0,0,0,0,0,6.1,6.0,6,https://secure.cache.images.core.optasports.com/soccer/players/150x150/179905.png,0,0.00000
435983,Leonardo Merio,MID,128,Juventus,JUV,0,0,5.0,0,0.050,1,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/430616.png,0,0.00000
84161,Leonardo Spinazzola,MID,128,Juventus,JUV,0,0,5.2,0,0.050,0.9615384615384616,d,i,0,0,0,0,0,0,0,0,0,5.3,5.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/180984.png,0,0.00000
182156,Leroy Sané,MID,43,Manchester City,MNC,9,0,7.0,0,0.050,0.7142857142857143,u,a,1,0,2,0,0,0,0,0,0,7.0,6.9,9,https://secure.cache.images.core.optasports.com/soccer/players/150x150/278537.png,0,0.00000
38498,Lior Refaelov,MID,413,Club Brugge,BRU,0,0,5.0,0,0.050,1,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
184441,Lorenzo Pellegrini,MID,121,Roma,ROM,6,0,5.8,0,0.050,0.8583690987124464,u,a,1,0,1,0,0,0,0,0,0,5.8,5.8,6,https://secure.cache.images.core.optasports.com/soccer/players/150x150/339273.png,0,0.00000
43547,Lubomir Fejsa,MID,251,Benfica,BEN,4,0,5.7,0,0.025,0.4424778761061947,d,a,2,0,0,0,0,0,0,0,0,5.7,5.7,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/13717.png,0,0.00000
203349,Lucas Tousart,MID,143,Lyon,LYN,3,0,5.5,0,0.025,0.45871559633027525,d,a,1,0,0,0,0,0,0,0,0,5.5,5.5,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/370563.png,0,0.00000
107593,Lucas Vázquez,MID,186,Real Madrid,RMD,2,0,6.5,0,0.025,0.38314176245210724,d,a,1,0,0,0,0,0,0,0,0,6.6,6.5,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/205807.png,0,0.00000
437522,Luizao,MID,201,FC Porto,FCP,0,0,5.6,0,0.050,0.892857142857143,d,a,0,0,0,0,0,0,0,0,0,5.7,5.6,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
37055,Luka Modric,MID,186,Real Madrid,RMD,6,0,6.7,0,0.025,0.3717472118959108,d,a,1,0,1,0,0,0,0,0,0,6.8,6.7,6,https://secure.cache.images.core.optasports.com/soccer/players/150x150/365.png,0,0.00000
76306,Lukas Rupp,MID,1902,TSG 1899 Hoffenheim,TSG,0,0,5.2,0,0.050,0.9615384615384616,d,i,0,0,0,0,0,0,0,0,0,5.3,5.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/78485.png,0,0.00000
171334,Luís Carlos Machado Mata,MID,201,FC Porto,FCP,0,0,5.2,0,0.050,0.9615384615384616,d,a,0,0,0,0,0,0,0,0,0,5.3,5.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/.png,0,0.00000
183779,Léo Dubois,MID,143,Lyon,LYN,9,0,5.7,0,0.100,1.762114537444934,u,a,1,1,0,0,0,0,0,0,0,5.7,5.6,9,https://secure.cache.images.core.optasports.com/soccer/players/150x150/276842.png,0,0.00000
168090,Mahmoud Dahoud,MID,157,Borussia Dortmund,BVB,1,0,5.5,0,0.050,0.9049773755656108,d,a,0,0,0,0,0,0,0,0,0,5.6,5.5,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/307658.png,0,0.00000
181092,Malcom,MID,178,Barcelona,FCB,0,0,6.5,0,0.050,0.7692307692307693,d,a,0,0,0,0,0,0,0,0,0,6.6,6.5,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/333697.png,0,0.00000
26909,Manuel Henriques Fernandes Fernandes,MID,271,Lokomotiv Moscow,LCM,4,0,5.5,0,0.025,0.45871559633027525,d,a,2,0,0,0,0,0,0,0,0,5.5,5.5,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/5200.png,0,0.00000
94425,Marcelo Brozovic,MID,127,Internazionale,INT,4,0,5.7,0,0.025,0.4424778761061947,d,a,2,0,0,0,0,0,0,0,0,5.7,5.7,4,https://secure.cache.images.core.optasports.com/soccer/players/150x150/137619.png,0,0.00000
174292,Marco Asensio,MID,186,Real Madrid,RMD,3,0,7.0,0,0.025,0.3597122302158274,d,a,1,0,0,0,0,0,0,0,0,7.0,7.0,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/320586.png,0,0.00000
50523,Marco Reus,MID,157,Borussia Dortmund,BVB,13,0,7.6,0,0.150,1.967213114754098,u,a,2,1,1,0,0,0,0,0,0,7.6,7.5,13,https://secure.cache.images.core.optasports.com/soccer/players/150x150/55626.png,0,0.00000
61170,Marco Verratti,MID,149,Paris Saint-Germain,PSG,2,0,6.4,0,0.025,0.3891050583657588,d,a,1,0,0,0,0,0,0,0,0,6.5,6.4,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/93388.png,0,0.00000
192364,Marcos Llorente,MID,186,Real Madrid,RMD,0,0,5.0,0,0.050,1,d,a,0,0,0,0,0,0,0,0,0,5.1,5.0,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/314119.png,0,0.00000
19802,Marek Hamsik,MID,459,Napoli,NAP,3,0,7.1,0,0.025,0.3546099290780142,d,a,1,0,0,0,0,0,0,0,0,7.1,7.1,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/17671.png,0,0.00000
172306,Marko Gobeljic,MID,214,Crvena Zvezda,RSB,0,0,5.1,0,0.050,0.9803921568627453,d,a,0,0,0,0,0,0,0,0,0,5.2,5.1,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/201572.png,0,0.00000
41450,Marko Marin,MID,214,Crvena Zvezda,RSB,10,0,5.5,0,0.100,1.8264840182648405,u,a,2,1,0,0,0,0,0,0,0,5.5,5.4,10,https://secure.cache.images.core.optasports.com/soccer/players/150x150/16899.png,0,0.00000
195303,Marko Rog,MID,459,Napoli,NAP,0,0,5.2,0,0.050,0.9615384615384616,d,a,0,0,0,0,0,0,0,0,0,5.3,5.2,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/317624.png,0,0.00000
52664,Marlos,MID,455,Shakhtar Donetsk,SHA,7,0,5.9,0,0.025,0.42194092827004226,d,a,2,0,1,0,0,0,0,0,0,6.0,5.9,7,https://secure.cache.images.core.optasports.com/soccer/players/150x150/32913.png,0,0.00000
41184,Marouane Fellaini,MID,1,Manchester United,MNU,3,0,5.8,0,0.025,0.43478260869565216,d,a,1,0,0,0,0,0,0,0,0,5.8,5.8,3,https://secure.cache.images.core.optasports.com/soccer/players/150x150/13519.png,0,0.00000
49069,Martin Zeman,MID,2703,Viktoria Plzen,VIK,2,0,5.3,0,0.025,0.4694835680751174,d,a,1,0,0,0,0,0,0,0,0,5.4,5.3,2,https://secure.cache.images.core.optasports.com/soccer/players/150x150/20734.png,0,0.00000
184704,Marvelous Nakamba,MID,413,Club Brugge,BRU,1,0,5.2,0,0.025,0.47846889952153115,d,a,0,0,0,0,0,0,0,0,0,5.3,5.2,1,https://secure.cache.images.core.optasports.com/soccer/players/150x150/281751.png,0,0.00000
66770,Mats Rits,MID,413,Club Brugge,BRU,7,0,5.4,0,0.050,0.9216589861751152,u,a,2,0,1,0,0,0,0,0,0,5.4,5.4,7,https://secure.cache.images.core.optasports.com/soccer/players/150x150/99420.png,0,0.00000
148215,Matías Vecino,MID,127,Internazionale,INT,13,0,6.1,0,0.050,0.8264462809917356,u,a,2,1,1,0,0,0,0,0,0,6.1,5.9,13,https://secure.cache.images.core.optasports.com/soccer/players/150x150/121289.png,0,0.00000
429171,Mauro Junior,MID,204,PSV,PSV,0,0,5.3,0,0.050,0.9433962264150945,d,a,0,0,0,0,0,0,0,0,0,5.4,5.3,0,https://secure.cache.images.core.optasports.com/soccer/players/150x150/398754.png,0,0.00000
